customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
19057.0,female,18-25,east,groceries,online,myntra,4.0,ggrrreeaaatt vallueee ffforrr mmoonneyyy.,positive,4.666666666666667,yes,no
19058.0,other,46-60,central,beauty,online,,4.0,,positive,58.0,no,no
19059.0,,46-60,north,travel,online,facebook marketplace,4.0,fast delivery and great,positive,,yes,no
19060.0,male,36-45,east,,online,ajio,4.0,great value for money.,positive,62.0,no,no
19061.0,female,36-45,north,groceries,online,jiomart,1.0,,negative,,no,yes
19062.0,female,46-60,east,fashion,online,ajio,3.0,"delivery was fine, product is decent.",,42.0,yes,no
19063.0,male,46-60,north,sports,online,facebook marketplace,2.0,prrooodccuut ssstooppppeeddd wwworrkinnng aafteer feew dddayyysss.,negative,63.0,no,yes
19064.0,female,26-35,south,groceries,online,,1.0,customer service was unhelpful. lol,negative,43.0,yes,yes
19065.0,female,18-25,east,beauty,online,flipkart,1.0,prrooodduuccctt sttoooppeddd worrkkiiinngg aaafftterrr feewww dddayyyss.,negative,3.0,yes,yes
19066.0,other,60+,north,books,online,swiggy instamart,1.0,very disappointed with the kinda quality.,negative,61.0,no,yes
19067.0,male,18-25,north,,online,bigbasket,2.0,product stopped working after few days.,negative,10.0,yes,yes
19068.0,female,36-45,central,beauty,,facebook marketplace,3.0,"delivery was fine, errr is decent.",neutral,45.0,yes,no
19069.0,,60+,south,sports,online,ajio,4.0,fast delivery and great packaging. kinda,positive,15.0,yes,no
19070.0,other,36-45,central,groceries,online,amazon,2.0,..... service was unhelpful.,negative,1.0,yes,yes
19071.0,other,60+,south,travel,online,amazon,,"delivery was fine, product is decent.",neutral,57.0,no,no
19072.0,,36-45,north,groceries,online,bigbasket,3.0,works fine but could be better.,neutral,48.0,no,no
19073.0,female,46-60,north,sports,online,boat,4.0,"aaammaaazzzinnng eeexxpppeeriieeennnceee, hhigghly recccoommmennd!",positive,12.333333333333334,yes,no
19074.0,other,36-45,,automobile,online,nykaa,3.0,average experience overall.,neutral,,no,no
19075.0,male,26-35,north,books,online,bigbasket,1.0,very disappointed with the quality.,negative,24.0,yes,yes
19076.0,male,60+,central,groceries,online,boat,3.0,neutral about the quality.,neutral,38.0,yes,no
19077.0,male,36-45,,electronics,online,others,3.0,"delivery was fine, product is decent.",neutral,52.0,,no
19078.0,other,36-45,west,sports,online,tata cliq,3.0,"product is okay, nothing special.",neutral,,,no
19079.0,male,46-60,east,electronics,online,facebook marketplace,3.0,,neutral,67.0,no,no
19080.0,male,60+,north,,online,reliance digital,5.0,very satisfied with the qaulity.,,71.0,no,no
19081.0,male,60+,west,travel,online,lenskart,5.0,very satisfied with wtf the quality.,positive,60.0,no,no
19082.0,other,26-35,north,electronics,online,boat,4.0,"amazing experience, highly recommend!",positive,34.0,yes,no
19083.0,other,26-35,west,electronics,online,paytm mall,1.0,product idk stopped working after few days.,negative,39.0,yes,yes
19084.0,other,26-35,east,automobile,,swiggy instamart,1.0,product stopped working after days.,negative,25.0,yes,yes
19085.0,,26-35,south,automobile,online,tata cliq,2.0,not worth the price.,negative,33.0,yes,yes
19086.0,female,26-35,central,travel,online,jiomart,1.0,late delivery and poor packaging.,negative,64.0,no,yes
19087.0,female,36-45,south,fashion,,boat,2.0,product stopped working few days.,negative,,yes,yes
19088.0,female,18-25,south,electronics,online,boat,5.0,excellent product! exceeded expectations.,positive,49.0,,no
19089.0,male,36-45,west,groceries,,jiomart,,"delivery was fine, product is wtf decent.",,20.0,yes,no
19090.0,female,60+,south,electronics,online,myntra,5.0,"ammaaazziiinnng eexxppeerrriieennnccce, hhiiiggghhhlly rrrecooommmmmendd!",positive,,yes,no
,male,36-45,east,travel,online,facebook marketplace,3.0,"product is okay, special.",neutral,51.0,,no
19092.0,male,18-25,west,sports,online,nykaa,3.0,"product is okay, nothing special.",,27.0,yes,no
19093.0,male,26-35,central,automobile,online,meesho,4.0,great like value for money.,positive,26.0,,no
19094.0,other,26-35,central,automobile,online,facebook marketplace,5.0,"amaizng experience, highly recommend!",positive,,no,no
19095.0,other,36-45,north,beauty,online,snapdeal,1.0,late delivery poor packaging.,negative,65.0,no,yes
19096.0,other,26-35,central,beauty,online,ajio,4.0,very with the quality.,positive,23.0,yes,no
19097.0,female,26-35,east,fashion,,meesho,4.0,fast delivery and great packaging.,positive,10.0,yes,
19098.0,female,46-60,central,travel,online,,1.0,ppproooduucccttt sstttoopppeeddd worrkiinnggg afftteeer ffeewww ddaysss.,negative,10.666666666666666,yes,yes
19099.0,female,18-25,,,online,jiomart,2.0,llltaeee ddeellliivvveery annndd pooorrr pppaaaccckaaggiingg.,negative,45.0,yes,yes
19100.0,male,60+,east,fashion,online,boat,4.0,fast delivery and great packaging.,positive,29.0,yes,no
19101.0,other,26-35,central,,online,lenskart,2.0,wwworrrttthhh tthhhe pricccee.,negative,5.0,yes,yes
19102.0,other,60+,central,fashion,online,facebook marketplace,2.0,late delivery and poor pacakging.,negative,69.0,no,yes
19103.0,male,18-25,west,travel,online,ajio,1.0,,negative,14.0,yes,yes
19104.0,male,26-35,west,electronics,online,tata cliq,3.0,"delivery was fine, product is decent.",neutral,63.0,no,no
19105.0,male,26-35,north,travel,online,boat,,excellent product! exceeded expectations.,positive,38.0,yes,no
19106.0,female,36-45,west,books,online,snapdeal,5.0,vveerrryy sssaaattiiissffiieeed wwiiittthhh ttthheee quaaalliitttyyy.,positive,50.0,no,no
19107.0,male,18-25,east,fashion,online,croma,3.0,"delivery was fine, product is decent.",neutral,56.0,no,no
19108.0,male,26-35,north,electronics,online,snapdeal,3.0,,neutral,42.0,yes,no
19109.0,,60+,central,travel,online,jiomart,3.0,,neutral,71.0,no,no
19110.0,male,60+,east,sports,online,jiomart,3.0,"product is okay, nothing special.",neutral,36.0,yes,no
19111.0,male,36-45,west,travel,online,others,1.0,llaaate ddeellliiivveeerryy aaanndd pppoooorr,negative,53.0,no,yes
19112.0,male,18-25,north,travel,online,flipkart,5.0,exxccellllleeennnt ppprrrooddduucct! eeexxxccceeeeeedeeedd eexxppeecctaatttiooonnns.,positive,8.0,yes,no
19113.0,other,26-35,south,electronics,online,ajio,1.0,not kinda the price.,negative,64.0,no,yes
19114.0,female,60+,central,electronics,online,facebook marketplace,5.0,very satisfied with the quality.,positive,64.0,no,no
19115.0,male,60+,central,books,online,shopclues,3.0,"was fine, product is decent.",neutral,5.0,yes,no
19116.0,female,60+,north,fashion,,croma,4.0,excellent product! exceeded expectations.,positive,70.0,no,no
19117.0,male,60+,,books,online,amazon,3.0,works fine but could be better.,neutral,17.0,yes,no
19118.0,female,46-60,south,books,online,nykaa,,very disappointed with the quailty.,negative,53.0,no,yes
19119.0,female,46-60,,beauty,online,tata cliq,1.0,ccuustoommeeerrr seerrrvviiiccee wwas uunnnhhheeelpfull.,negative,69.0,no,yes
19120.0,other,46-60,central,home & kitchen,online,myntra,5.0,"amaaaziiinnnggg eexpppeerrriieenncce, hhiigghhhllyyy rrrecooommmeennnddd!",,21.0,yes,no
19121.0,female,46-60,east,travel,online,lenskart,2.0,product stopped working after few days.,,53.0,,yes
19122.0,other,26-35,west,groceries,online,ajio,4.0,great value for money.,positive,28.0,yes,no
19123.0,male,46-60,north,home & kitchen,online,tata cliq,,"product is okay, nothing special.",neutral,51.0,,no
19124.0,male,26-35,west,sports,online,facebook marketplace,3.0,works fine but could be better.,neutral,58.0,no,no
19125.0,female,46-60,south,groceries,online,nykaa,3.0,average experiecne overall.,neutral,,yes,no
19126.0,male,26-35,west,automobile,online,tata cliq,5.0,"aamaazziinnggg eeexppeeerrrieennnccceee, hhiiiggghllly rreecmoomeend!",positive,60.0,no,no
19127.0,female,36-45,west,travel,online,tata cliq,5.0,fast delivery and great packaging.,positive,46.0,yes,no
19128.0,female,18-25,north,fashion,online,nykaa,2.0,late delivery and poor packaging.,negative,110.0,yes,yes
19129.0,other,60+,,home & kitchen,online,shopclues,4.0,kkiiinndaaa faassstt dddeeeliiivveeery anndd gggrrreeeattt paaacckkkaagiiinggg.,positive,60.0,no,no
19130.0,female,46-60,south,books,online,paytm mall,1.0,product stopped working after few days.,negative,49.0,no,yes
19131.0,other,18-25,south,books,online,nykaa,5.0,excellent product! exceeded expcetations.,positive,4.0,yes,no
19132.0,female,36-45,west,automobile,online,snapdeal,2.0,late delivery and poor packaging.,negative,67.0,no,yes
,female,36-45,central,fashion,online,flipkart,1.0,late delivery and poor packaging.,negative,42.0,yes,yes
19134.0,male,60+,,electronics,online,ajio,5.0,ggrreeeaatt vaallluuueee fforrr mmoooneyy. wwttf,positive,53.0,no,no
19135.0,other,46-60,east,home & kitchen,online,myntra,1.0,late delivery ..... and poor packaging.,negative,27.0,yes,yes
19136.0,other,60+,south,electronics,online,bigbasket,4.0,"ammaaziinnng exxppperrienceee, hhigghhhlllyyy reecooommeeenndd! lliiikkke",positive,29.0,yes,no
19137.0,,,central,beauty,online,croma,,disappointed with the quality.,negative,25.0,yes,yes
19138.0,male,18-25,south,automobile,online,facebook marketplace,3.0,"delivery was fine, product is decent.",neutral,36.0,yes,no
19139.0,male,46-60,west,automobile,online,reliance digital,5.0,great vlaue for money.,positive,57.0,no,no
19140.0,female,26-35,south,beauty,online,snapdeal,5.0,grea tvalue for money.,positive,55.0,no,no
19141.0,female,46-60,south,groceries,online,swiggy instamart,1.0,customers ervice was unhelpful.,negative,40.0,yes,yes
19142.0,male,36-45,east,beauty,online,snapdeal,5.0,very satisfied with the,positive,3.0,yes,no
19143.0,male,26-35,central,automobile,online,zepto,4.0,great value for money.,,5.0,yes,
19144.0,female,18-25,south,fashion,online,myntra,5.0,fast delivery and great packaging. umm,positive,62.0,no,no
19145.0,female,60+,west,electronics,online,nykaa,2.0,late delivery and poor packaging.,negative,70.0,no,yes
19146.0,female,46-60,north,automobile,online,facebook marketplace,5.0,ffaaassst dellliiiveery and gggrreaaat pppaccckaaaggiinnnggg.,positive,11.0,yes,no
19147.0,male,,west,sports,online,croma,3.0,"product is okay, nothing special.",neutral,37.0,yes,no
19148.0,other,46-60,south,fashion,online,,5.0,fast delivery and great packaging.,,64.0,no,no
19149.0,other,60+,north,,online,boat,5.0,fast delivery and great packaging.,positive,10.0,,no
19150.0,male,46-60,east,groceries,online,snapdeal,3.0,"product is okay, nothing special.",neutral,71.0,no,no
19151.0,male,60+,south,travel,online,lenskart,2.0,late delivery and poor,negative,12.0,yes,yes
19152.0,female,36-45,west,automobile,online,boat,4.0,"amazing experience, highly recommend!",positive,20.0,yes,no
19153.0,female,26-35,north,beauty,online,reliance digital,,customer service was unhelpful.,negative,37.0,yes,yes
19154.0,male,,south,travel,online,others,,fast kinda delivery and packaging.,positive,69.0,no,no
19155.0,male,46-60,south,automobile,online,facebook marketplace,3.0,,neutral,,no,no
19156.0,other,46-60,south,fashion,,snapdeal,5.0,fast delivery and great packaging.,positive,17.0,yes,no
19157.0,,,north,sports,online,zepto,2.0,product stopped working after few days.,negative,45.0,yes,yes
19158.0,,60+,,sports,online,amazon,3.0,neuuttrrraalll aabouttt thhee quuuaaalllityy.,neutral,34.0,,no
19159.0,female,46-60,,books,online,boat,3.0,,neutral,33.0,yes,no
19160.0,male,60+,west,electronics,online,boat,2.0,product stopped after few days.,negative,6.0,yes,yes
19161.0,male,18-25,east,travel,online,others,,"amazing experience, highly recommend!",positive,23.0,,no
19162.0,other,46-60,south,home & kitchen,online,amazon,1.0,no tworth the,negative,17.0,yes,yes
,male,26-35,west,beauty,online,others,5.0,exclelent product! exceeded expectations.,positive,70.0,no,no
19164.0,,18-25,central,electronics,online,snapdeal,1.0,,negative,18.0,yes,yes
19165.0,other,26-35,east,fashion,online,amazon,1.0,very disappointed with the quality.,negative,61.0,no,yes
19166.0,male,60+,south,books,online,zepto,1.0,late delivery and wtf packaging.,negative,14.0,yes,yes
19167.0,female,60+,east,automobile,online,bigbasket,5.0,very satisfied with the qualtiy.,positive,4.0,,no
19168.0,other,26-35,west,groceries,online,shopclues,4.0,"amazing epxerience, highly recommend!",positive,61.0,no,no
19169.0,other,18-25,north,electronics,online,ajio,4.0,great value money.,positive,36.0,yes,no
19170.0,other,36-45,south,travel,online,ajio,3.0,average experience ovearll.,neutral,70.0,no,no
19171.0,female,26-35,east,fashion,online,bigbasket,2.0,very disappointed with the quality.,negative,13.0,yes,yes
19172.0,other,36-45,west,electronics,online,facebook marketplace,3.0,works but could be better. kinad,neutral,22.0,yes,no
19173.0,male,46-60,east,home & kitchen,online,nykaa,,great value for money.,positive,70.0,no,no
19174.0,male,26-35,west,automobile,online,swiggy instamart,1.0,,negative,53.0,no,yes
19175.0,male,,central,home & kitchen,online,others,3.0,"product is okay, nothing special.",neutral,15.0,yes,no
19176.0,female,18-25,north,beauty,online,meesho,3.0,"product is okay, errrn othing special.",neutral,11.0,yes,no
19177.0,other,46-60,east,fashion,online,bigbasket,1.0,product stopped working after few days.,negative,,yes,yes
19178.0,other,18-25,south,automobile,online,shopclues,1.0,customer was unhelpful.,negative,68.0,no,yes
19179.0,other,26-35,north,travel,online,swiggy instamart,2.0,not worth the price.,negative,8.0,yes,yes
19180.0,male,60+,north,travel,online,,4.0,very satisfied with the quality.,positive,50.0,no,no
19181.0,other,18-25,west,travel,online,jiomart,2.0,customer service wsa unhelpful.,negative,11.0,yes,yes
19182.0,other,46-60,east,travel,online,lenskart,5.0,very satisfied with the quality.,positive,50.0,no,no
19183.0,,18-25,south,books,online,croma,2.0,not worth the price.,negative,60.0,no,yes
19184.0,male,60+,central,books,,amazon,5.0,excellent product! exceeded expectations.,positive,18.0,yes,no
19185.0,male,46-60,south,automobile,online,paytm mall,4.0,excellent rpoduct! exceeded expectations.,positive,49.0,no,no
19186.0,other,60+,,fashion,online,facebook marketplace,1.0,customer service was unhelpful.,,12.666666666666666,yes,yes
19187.0,male,46-60,central,fashion,online,boat,2.0,ppproooduucccttt sstttoooppppeeeddd wwwooorrkkkinnggg affteeerrr few dddaayss.,negative,5.0,yes,yes
19188.0,female,36-45,west,automobile,online,amazon,4.0,very satisfied um mwith the quality.,positive,29.0,yes,no
19189.0,other,60+,west,,online,tata cliq,,late delivery and poor packaging.,,54.0,no,yes
19190.0,female,46-60,south,travel,online,tata cliq,2.0,vveerrryyy dddisssaaapppppooiinnnteeed tthhhe qquuuaaallliitttyy.,negative,62.0,no,yes
19191.0,male,18-25,central,automobile,online,paytm mall,4.0,"amazing experience, recommend!",positive,59.0,no,no
19192.0,female,36-45,east,groceries,online,croma,3.0,"delivery was fine, product is decent.",neutral,47.0,yes,no
19193.0,male,36-45,south,beauty,online,bigbasket,3.0,works fine umm but could be,neutral,51.0,no,no
19194.0,male,26-35,west,groceries,online,tata cliq,3.0,owrks fine but could be better.,neutral,20.0,yes,no
19195.0,other,36-45,east,home & kitchen,online,meesho,1.0,late delivery and poor packaging. wtf,negative,48.0,no,yes
19196.0,female,60+,north,beauty,online,flipkart,2.0,customre service was unhelpful.,negative,8.0,yes,yes
19197.0,other,18-25,north,sports,online,facebook marketplace,5.0,fast delivery and great packaging.,positive,,yes,no
,,60+,north,automobile,online,jiomart,3.0,nnneeeuuutttrrralll aabbooouuuttt thee quaaallitttyy.,neutral,58.0,no,no
19199.0,female,46-60,north,groceries,online,croma,2.0,like stopped working after few days.,negative,19.0,yes,yes
19200.0,female,18-25,south,home & kitchen,online,meesho,4.0,very satisfied with the quality.,positive,5.0,,no
19201.0,male,26-35,south,fashion,online,boat,3.0,neutral about the uqality.,neutral,13.0,yes,no
19202.0,female,60+,,fashion,online,jiomart,4.0,,positive,33.0,yes,no
19203.0,other,46-60,central,sports,online,jiomart,4.0,great for money.,positive,38.0,,no
19204.0,male,18-25,central,home & kitchen,online,lenskart,1.0,not worth the price.,negative,47.0,yes,yes
19205.0,male,18-25,central,sports,online,ajio,,not worth the price.,negative,41.0,yes,yes
